Particle, PH, ToF, MCP PH
a1464, 41.83707, 77.37091, 29.905
a1464, 41.43431, 74.640228, 44.730606
a1464, 41.365921, 74.766174, 37.821666
a1464, 41.770908, 75.360748, 63.07238
a1464, 42.160808, 73.965423, 52.098636
a1464, 41.912815, 75.387878, 122.85653
a1464, 41.363189, 75.005981, 52.683334
a1464, 42.150768, 74.953704, 34.232498
a1464, 42.071048, 70.929046, 7.1466665
a1464, 42.014045, 73.164123, 186.46655
a1464, 42.267475, 62.259613, 35.634998
a1464, 41.774265, 73.08319, 97.441322
a1464, 42.151077, 74.519134, 73.091667
a1464, 42.003543, 73.006103, 18.629999
a1464, 41.55257, 74.206481, 68.367981
a1464, 41.505035, 74.473846, 115.90615
a1464, 42.427516, 74.394683, 122.43705
a1464, 41.922603, 75.719726, 10.01782
a1464, 41.760265, 75.850738, 96.689712
a1464, 41.572292, 73.009643, 178.34234
a1464, 41.942604, 74.87387, 126.52651
a1464, 41.881057, 74.122345, 22.566053
a1464, 42.768104, 74.154663, 23.481666
a1464, 41.660892, 75.391693, 48.95206
a1464, 42.090694, 74.428802, 82.667434
a1464, 42.402401, 74.363769, 28.001667
a1464, 42.240543, 74.038147, 47.90657
a1464, 42.119758, 73.922729, 43.148334
a1464, 41.871563, 75.422973, 78.434471
a1464, 42.118804, 74.762786, 94.508331
a1464, 41.853046, 73.234741, 37.235
a1464, 41.717407, 75.747009, 17.348333
a1464, 41.538745, 75.010559, 53.176666
a1464, 42.42591, 74.895568, 24.364999
a1464, 42.195831, 74.125701, 76.269996
a1464, 42.079723, 75.000518, 74.159286
a1464, 42.111999, 76.846435, 55.548332
a1464, 42.275146, 74.01889, 63.92625
a1464, 41.84325, 77.255584, 54.976905
a1464, 42.005863, 77.015319, 94.906379
a1464, 42.306968, 76.243011, 32.687728
a1464, 42.113933, 76.316619, 99.853569
a1464, 42.087322, 63.241912, 5.3116664
a1464, 42.180557, 74.399047, 9.4750003
a1464, 41.848804, 70.929657, 20.859046
a1464, 41.907718, 77.74353, 26.001667
a1464, 41.918197, 73.682006, 100.63281
a1464, 41.858856, 73.185943, 66.764213
a1464, 41.605873, 73.427185, 133.1688
a1464, 42.539199, 77.651458, 71.821662
a1464, 42.198463, 75.408569, 16.565
a1464, 42.275791, 75.774139, 59.635875
a1464, 42.347145, 74.339202, 161.79583
a1464, 42.107406, 74.782379, 20.816667
a1464, 41.899162, 74.77716, 45.286666
a1464, 42.441371, 73.553253, 168.85159
a1464, 42.267425, 76.395935, 29.086282
a1464, 41.561313, 75.776214, 46.056251
a1464, 41.792213, 75.250885, 61.834999
a1464, 42.302177, 75.81607, 83.139045
a1464, 41.70322, 72.910736, 57.946666
a1464, 42.43151, 74.280883, 32.596668
a1464, 42.110839, 74.938964, 50.194999
a1464, 41.352218, 75.787567, 54.183334
a1464, 41.478244, 74.080719, 74.307548
a1464, 42.244175, 75.597168, 169.40333
a1464, 41.836265, 75.369659, 40.784999
a1464, 41.812042, 72.276458, 48.898334
a1464, 41.405719, 75.038818, 63.485
a1464, 42.168605, 74.113525, 38.913333
a1464, 41.833816, 75.760223, 107.98959
a1464, 41.390033, 75.640564, 45.904998
a1464, 42.257823, 75.527069, 113.035
a1464, 42.067375, 74.852508, 18.931667
a1464, 41.70092, 75.418579, 30.189523
a1464, 41.758514, 75.677917, 219.6
a1464, 42.257667, 73.533477, 84.959442
a1464, 41.68021, 73.282775, 48.869998
a1464, 42.094966, 73.50711, 39.520362
a1464, 41.79747, 75.701599, 51.560264
a1464, 41.955627, 73.879791, 57.595001
a1464, 42.299686, 73.79248, 41.545784
a1464, 42.035762, 72.764007, 27.18
a1464, 42.118038, 73.60675, 98.830055
a1464, 42.110008, 74.37677, 28.838333
a1464, 42.527793, 72.722808, 47.343334
a1464, 42.056999, 73.238067, 25.629999
a1464, 42.369838, 72.980987, 31.571666
a1464, 42.321346, 73.74295, 55.554649
a1464, 41.840423, 74.147064, 24.531665
a1464, 41.832092, 76.850067, 73.157547
a1464, 42.392841, 75.307647, 73.713333
a1464, 41.713531, 73.23236, 9.0683336
a1464, 42.438285, 75.214904, 33.5625
a1464, 41.818061, 73.786651, 86.434997
a1464, 41.90411, 75.481903, 20.395
a1464, 41.553939, 74.652099, 62.442382
a1464, 42.485927, 75.714721, 15.728333
a1464, 42.07056, 73.368988, 13.503333
a1464, 41.665649, 75.416992, 28.719999
a1464, 41.788559, 74.606872, 20.883333
a1464, 42.005619, 71.939361, 104.92359
a1464, 41.864063, 74.159454, 25.465
a1464, 41.511215, 75.536224, 53.169998
a1464, 42.22211, 74.658294, 80.713333
a1464, 42.239738, 76.373382, 123.26672
a1464, 41.602012, 74.907592, 44.613334
a1464, 42.230827, 76.565063, 75.213333
a1464, 41.660568, 77.437072, 21.711191
a1464, 42.208747, 75.925048, 34.302917
a1464, 41.487419, 74.840942, 12.581666
a1464, 41.76572, 75.617553, 121.36499
a1464, 41.920364, 70.669738, 41.494522
a1464, 42.361896, 75.971649, 83.493331
a1464, 42.173893, 74.867706, 7.1045236
a1464, 41.805618, 75.683288, 57.572391
a1464, 41.968811, 76.509674, 104.06277
a1464, 41.580349, 77.32846, 83.933097
a1464, 41.989502, 76.104583, 120.47547
a1464, 41.755451, 76.249725, 100.31333
a1464, 42.190074, 74.289886, 11.944999
a1464, 41.921306, 74.556152, 62.325
a1464, 41.519966, 76.593566, 47.918529
a1464, 42.003196, 74.262329, 25.523332
a1464, 41.454132, 76.489196, 18.065
a1464, 41.69067, 72.299682, 78.900001
a1464, 42.413959, 70.251586, 57.869117
a1464, 41.895126, 75.514587, 47.425895
a1464, 42.056884, 75.336486, 74.859779
a1464, 41.854808, 75.3927, 39.529117
a1464, 42.293972, 73.293396, 67.041023
a1464, 41.604541, 74.649902, 21.018333
a1464, 41.686607, 75.394073, 44.501667
a1464, 42.406303, 74.482513, 93.126251
a1464, 42.11116, 7.3824462, 5.5592422
a1464, 41.941448, 72.647705, 153.61357
a1464, 42.288883, 74.710388, 124.73999
a1464, 41.764987, 74.30606, 35.932498
a1464, 42.194427, 72.303405, 38.143333
a1464, 42.102462, 73.838684, 77.001152
a1464, 41.855667, 76.569519, 57.962917
a1464, 41.513271, 74.318298, 5.7666668
a1464, 42.202056, 72.807525, 28.831666
a1464, 41.634094, 74.37677, 30.506794
a1464, 42.240932, 74.128021, 47.573333
a1464, 41.445236, 73.066558, 37.979999
a1464, 41.858963, 75.989715, 25.508333
a1464, 42.247726, 73.693206, 96.076667
a1464, 41.855041, 73.520629, 37.378334
a1464, 41.475544, 74.27539, 44.982879
a1464, 42.174949, 74.940795, 67.663093
a1464, 42.20692, 74.419311, 52.908332
a1464, 42.202041, 74.903472, 128.25917
a1464, 41.571422, 74.313354, 125.34523
a1464, 42.610446, 75.250091, 33.433334
a1464, 42.355625, 75.10556, 55.596668
a1464, 42.213855, 73.064331, 28.536666
a1464, 41.738609, 76.161163, 91.376953
a1464, 41.86964, 73.876068, 27.915908
a1464, 42.006603, 73.897979, 30.801666
a1464, 41.868152, 74.476226, 71.486251
a1464, 42.148815, 62.230957, 40.603332
a1464, 42.402858, 72.746276, 47.223331
a1464, 41.796203, 75.671936, 85.836448
a1464, 41.867206, 73.917175, 124.3
a1464, 41.862388, 74.642425, 59.082916
a1464, 41.631412, 74.759704, 23.296667
a1464, 41.920665, 75.611297, 106.89499
a1464, 42.467987, 73.892822, 160.63621
a1464, 41.854641, 75.666595, 49.918094
a1464, 42.129917, 76.420532, 61.349544
a1464, 42.239975, 74.152832, 35.166515
a1464, 41.943897, 74.893798, 113.23313
a1464, 41.488033, 75.296508, 123.96142
a1464, 41.870895, 76.442962, 63.73143
a1464, 41.92192, 74.788635, 37.036666
a1464, 41.858306, 75.141937, 6.69
a1464, 41.620342, 74.797729, 137.98707
a1464, 41.407924, 76.042144, 75.263336
a1464, 42.022823, 75.189666, 53.221141
a1464, 42.198009, 74.713226, 28.046667
a1464, 41.66732, 75.59793, 38.812915
a1464, 41.370636, 75.5625, 74.248336
a1464, 41.618904, 75.361114, 41.038333
a1464, 41.994564, 74.223175, 24.196666
a1464, 41.725635, 75.201782, 53.006191
a1464, 41.523719, 74.901397, 97.616668
a1464, 42.089988, 75.239044, 56.366664
a1464, 41.376701, 73.703277, 197.11532
a1464, 42.072853, 72.189544, 33.722576
a1464, 41.920902, 73.658477, 25.031665
a1464, 41.700134, 72.968902, 59.703334
a1464, 42.005634, 74.39038, 25.626667
a1464, 41.407539, 75.697876, 29.861665
a1464, 41.383606, 75.796142, 31.861665
a1464, 41.981407, 72.673431, 64.125152
a1464, 41.980747, 74.42221, 31.961666
a1464, 42.644641, 73.803802, 22.989545
a1464, 41.699161, 76.82489, 43.555
a1464, 41.921848, 73.424224, 46.008483
a1464, 41.830257, 75.464141, 90.18
a1464, 42.078861, 75.057708, 13.215833
a1464, 42.250495, 74.571319, 75.153938
a1464, 42.224929, 74.880981, 50.500099
a1464, 42.116241, 74.412567, 49.439998
a1464, 41.423561, 74.062164, 88.41024
a1464, 41.466396, 76.075195, 82.18
a1464, 42.114265, 76.450073, 11.284999
a1464, 42.755989, 76.957794, 43.220882
a1464, 42.39986, 75.109893, 18.413333
a1464, 41.577289, 75.399047, 65.301025
a1464, 42.14212, 71.179321, 105.00833
a1464, 41.401424, 71.714843, 9.0666666
a1464, 42.310527, 73.822235, 59.641666
a1464, 41.923893, 75.283447, 5.2533335
a1464, 41.45541, 75.485076, 28.149047
a1464, 42.112293, 74.893432, 49.625
a1464, 41.866317, 74.645416, 31.588333
a1464, 42.234634, 75.108612, 29.538333
a1464, 41.701084, 73.062744, 97.73703
a1464, 41.963314, 75.48114, 64.839996
a1464, 42.648468, 71.904785, 21.415
a1464, 42.266204, 74.927825, 21.341667
a1464, 41.677684, 75.617645, 61.166667
a1464, 42.230052, 75.583465, 46.669998
a1464, 41.909797, 74.864868, 135.14038
a1464, 42.556125, 75.550201, 6.787857
a1464, 41.88636, 74.363006, 24.701665
a1464, 42.141796, 74.427764, 30.949047
a1464, 42.414928, 76.658081, 34.246666
a1464, 41.696235, 74.016937, 26.35
a1464, 42.007003, 74.240173, 16.25119
a1464, 42.319862, 74.901306, 18.761667
a1464, 41.955669, 76.282897, 26.901666
a1464, 42.255546, 76.893615, 5.6673808
a1464, 42.558818, 72.420837, 30.465
a1464, 41.396369, 75.575897, 65.389999
a1464, 42.35672, 75.769409, 38.707859
a1464, 42.034904, 75.596435, 67.463333
a1464, 41.335121, 75.113403, 45.333332
a1464, 41.567779, 76.13507, 18.241666
a1464, 42.099395, 74.87677, 58.412918
a1464, 42.260192, 76.663238, 44.576248
a1464, 41.675048, 75.562591, 140.89367
a1464, 42.078495, 74.781372, 29.155
a1464, 42.536342, 74.675567, 69.910263
a1464, 41.887325, 75.269012, 113.8769
a1464, 42.085063, 76.657287, 45.632179
a1464, 42.178421, 76.052764, 62.841667
a1464, 42.423641, 75.712951, 8.4233331
a1464, 41.963901, 72.976776, 16.409999
a1464, 41.897068, 75.282928, 91.198333
a1464, 41.952781, 73.730712, 79.904998
a1464, 42.262706, 74.221435, 115.565
a1464, 41.798168, 73.563781, 40.447818
a1464, 41.392158, 75.284851, 77.193336
a1464, 41.524139, 74.146575, 32.833332
a1464, 42.072231, 74.482299, 103.80416
a1464, 42.444892, 74.190918, 25.223333
a1464, 41.98043, 74.763031, 43.886665
a1464, 42.778381, 74.867187, 94.381668
a1464, 42.209144, 74.834289, 13.918333
a1464, 42.737789, 74.799835, 56.992916
a1464, 42.302234, 73.454345, 16.753334
a1464, 42.278602, 74.642395, 59.696666
a1464, 41.699554, 75.06723, 43.275001
a1464, 42.373458, 73.679595, 36.584804
a1464, 41.593612, 75.738647, 32.656665
a1464, 41.913375, 74.035705, 100.11338
a1464, 42.086616, 72.77774, 71.744163
a1464, 41.401401, 75.938385, 62.2625
a1464, 41.840511, 73.875061, 74.354164
a1464, 41.640018, 76.383514, 39.938331
a1464, 41.99047, 74.960662, 104.61611
a1464, 41.722057, 73.550293, 15.313333
a1464, 41.667156, 76.042633, 86.631057
a1464, 41.448661, 74.500549, 101.1869
a1464, 42.24776, 76.174346, 69.49958
a1464, 42.397453, 74.771209, 47.944999
a1464, 42.205093, 75.694641, 48.604999
a1464, 41.523216, 72.471313, 41.773334
a1464, 41.834491, 75.063324, 100.39923
a1464, 41.810791, 73.617004, 27.575
a1464, 41.853302, 74.738281, 10.538332
a1464, 42.086154, 75.417297, 21.537727
a1464, 41.364208, 75.799377, 32.029998
a1464, 42.096607, 73.965698, 37.198333
a1464, 41.89532, 77.892028, 75.41925
a1464, 41.616455, 76.327911, 58.794998
a1464, 41.804466, 72.839813, 43.52
a1464, 41.907318, 75.671722, 92.723335
a1464, 41.777813, 75.26651, 120.89051
a1464, 42.296279, 76.151458, 88.453331
a1464, 41.790218, 72.557098, 72.466575
a1464, 41.898422, 75.395904, 49.42881
a1464, 42.295772, 75.605835, 88.561126
a1464, 41.742252, 74.567993, 14.896666
a1464, 42.308746, 75.263855, 109.44944
a1464, 42.33049, 75.985931, 24.485
a1464, 42.012767, 74.487152, 54.240001
a1464, 41.349136, 74.353729, 6.545
a1464, 41.348178, 74.591003, 103.17517
a1464, 41.724124, 73.41986, 52.277942
a1464, 41.790317, 73.565551, 34.059166
a1464, 41.400459, 74.699951, 32.983333
a1464, 41.913459, 74.789489, 34.92591
a1464, 42.08171, 74.084686, 70.459999
a1464, 42.448772, 73.444854, 33.173332
a1464, 42.117809, 75.187774, 115.28921
a1464, 41.755394, 75.010406, 21.802879
a1464, 41.956295, 75.714996, 31.524999
a1464, 42.194942, 74.423278, 31.909999
a1464, 42.444442, 74.850891, 46.518096
a1464, 41.535522, 74.092407, 55.376667
a1464, 42.363216, 75.480285, 18.231189
a1464, 42.641181, 73.733429, 90.805
a1464, 41.952449, 73.089263, 27.074047
a1464, 42.592113, 76.216217, 37.078094
a1464, 42.130844, 74.654388, 147.01245
a1464, 41.844432, 74.427581, 18.693332
a1464, 42.17839, 74.610229, 49.479522
a1464, 41.437652, 76.447174, 35.645511
a1464, 41.928001, 76.846923, 96.259445
a1464, 41.323558, 74.818603, 18.149871
a1464, 42.255069, 73.776611, 81.626663
a1464, 41.883888, 72.793396, 14.963333
a1464, 42.066097, 74.916839, 16.956666
a1464, 41.995918, 74.506683, 74.996666
a1464, 41.481296, 75.14093, 35.314998
a1464, 42.393261, 74.602844, 40.889911
a1464, 42.283245, 75.428466, 79.614997
a1464, 41.382663, 73.77243, 63.791427
a1464, 42.482822, 74.501068, 120.17131
a1464, 42.249088, 74.39215, 97.943847
a1464, 41.991577, 77.574401, 6.8049998
a1464, 42.411205, 73.617797, 52.24654
a1464, 41.346771, 75.776092, 139.82333
a1464, 41.810878, 73.244232, 88.098335
a1464, 42.403953, 74.528228, 61.696929
a1464, 41.729938, 74.814788, 5.6983332
a1464, 42.061378, 75.15509, 39.372856
a1464, 42.330719, 74.157409, 7.9483332
a1464, 41.642025, 74.194519, 105.42571
a1464, 42.129509, 75.601654, 148.80499
a1464, 41.595371, 75.188354, 63.95206
a1464, 42.753459, 76.529357, 47.761665
a1464, 42.233062, 76.351074, 46.219116
a1464, 41.909282, 73.497863, 60.654998
a1464, 42.028186, 73.681793, 43.713333
a1464, 41.870826, 74.899505, 24.991666
a1464, 41.997509, 75.446991, 65.172882
a1464, 41.846111, 74.143341, 27.915
a1464, 41.916595, 74.047454, 64.584999
a1464, 42.025089, 74.611816, 20.318332
a1464, 41.710804, 74.029449, 64.651664
a1464, 42.656086, 73.705322, 41.048332
a1464, 42.094478, 72.968078, 138.26532
a1464, 41.812221, 74.737579, 50.556667
a1464, 41.839103, 76.177215, 17.526666
a1464, 41.814827, 74.924804, 134.76478
a1464, 42.58208, 74.286529, 45.183334
a1464, 41.872203, 75.003387, 85.823432
a1464, 42.380306, 74.875549, 42.591667
a1464, 42.145038, 74.945831, 22.246666
a1464, 41.908248, 74.26474, 103.24465
a1464, 41.658435, 77.601287, 48.029998
a1464, 42.195518, 77.644683, 42.134216
a1464, 42.390068, 72.520965, 33.309581
a1464, 41.920131, 75.536285, 25.536666
a1464, 42.176757, 72.39743, 65.220001
a1464, 41.846847, 76.820312, 33.639583
a1464, 42.275154, 75.363891, 56.712917
a1464, 42.318412, 73.15805, 49.323333
a1464, 41.870632, 75.367919, 75.428337
a1464, 41.602256, 75.323455, 70.977691
a1464, 41.677761, 74.638214, 91.168335
a1464, 41.671142, 73.582153, 44.551666
a1464, 42.046749, 75.17868, 85.122932
a1464, 41.4188, 75.965911, 25.01197
a1464, 42.076263, 75.493225, 116.09666
a1464, 41.563854, 75.309722, 60.27539
a1464, 41.896816, 73.702728, 57.870834
a1464, 41.865116, 76.433013, 46.366794
a1464, 42.119422, 73.604156, 31.698333
a1464, 41.781036, 73.684845, 17.116539
a1464, 42.218032, 72.511291, 111.06692
a1464, 42.495128, 74.501068, 93.99636
a1464, 42.417858, 75.507965, 107.99973
a1464, 42.24665, 74.817138, 15.666667
a1464, 42.386608, 74.80371, 30.395513
a1464, 42.057975, 76.783966, 95.936225
a1464, 42.071941, 75.793701, 19.663333
a1464, 42.229206, 72.593292, 107.46277
a1464, 41.999023, 71.573486, 59.721668
a1464, 41.96109, 75.580139, 183.90847
a1464, 42.788585, 73.430084, 89.262779
a1464, 42.005527, 75.819152, 108.89405
a1464, 42.012928, 75.820373, 106.02944
a1464, 42.095066, 73.607025, 92.638336
a1464, 42.192657, 73.714965, 82.818809
a1464, 41.443134, 74.340301, 96.819595
a1464, 41.922256, 75.384765, 176.84198
a1464, 42.355209, 75.151031, 40.82238
a1464, 42.254783, 75.827117, 47.213333
a1464, 42.14698, 426.62139, 60.931316
a1464, 42.081985, 74.62503, 248.49379
a1464, 41.896167, 75.028198, 59.850883
a1464, 41.84093, 73.713104, 122.90333
a1464, 42.141426, 74.192565, 35.902618
a1464, 42.321666, 74.776519, 29.493333
a1464, 42.174457, 74.4122, 14.551666
a1464, 42.305007, 72.508178, 91.170288
a1464, 41.847194, 74.798339, 22.758094
a1464, 42.471942, 73.75241, 80.403335
a1464, 42.195949, 75.074859, 25.63591
a1464, 42.074405, 74.620971, 59.794998
a1464, 42.097446, 74.94168, 82.073333
a1464, 42.333782, 77.440948, 133.84584
a1464, 41.579448, 75.149536, 64.578331
a1464, 41.945755, 74.713714, 79.819091
a1464, 42.598072, 77.189575, 27.233333
a1464, 42.40047, 74.45047, 50.246666
a1464, 41.9752, 74.555755, 42.049583
a1464, 42.486011, 75.976715, 12.744999
a1464, 41.765449, 75.279937, 28.913333
a1464, 41.629726, 78.297607, 61.014999
a1464, 41.535713, 75.472534, 34.75119
a1464, 41.92052, 74.751373, 46.394485
a1464, 42.518192, 74.876098, 12.448333
a1464, 41.504543, 72.489715, 149.66651
a1464, 41.763896, 74.190643, 142.03999
a1464, 41.324546, 75.281097, 28.608333
a1464, 41.856937, 75.13446, 115.78167
a1464, 42.405738, 74.334442, 41.282917
a1464, 42.35506, 74.203308, 36.830001
a1464, 41.792446, 75.379303, 8.3933334
a1464, 41.929317, 74.624084, 107.75923
a1464, 42.654384, 74.245697, 21.165832
a1464, 41.86724, 73.992767, 66.981666
a1464, 41.848274, 76.050201, 56.193332
a1464, 41.685958, 72.425109, 62.043335
a1464, 42.362636, 76.647003, 125.9653
a1464, 42.422645, 74.988067, 42.978332
a1464, 42.342155, 75.864715, 7.2033333
a1464, 42.278076, 73.388671, 9.1366663
a1464, 41.736236, 75.848663, 57.189998
a1464, 42.091987, 74.51654, 120.44364
a1464, 42.409084, 72.048675, 41.486667
a1464, 41.694847, 74.104095, 8.4949998
a1464, 41.752994, 76.913482, 10.96
a1464, 42.061401, 73.13153, 64.964996
a1464, 41.391048, 71.234252, 30.536794
a1464, 42.284362, 76.719085, 61.33654
a1464, 41.723339, 74.704101, 26.257381
a1464, 41.599788, 74.573181, 46.736251
a1464, 41.869403, 73.963043, 58.202179
a1464, 41.960975, 75.150421, 16.993333
a1464, 42.089439, 74.616546, 49.383461
a1464, 42.109905, 75.790985, 10.39
a1464, 42.320209, 72.442474, 61.249092
a1464, 41.842388, 74.257049, 39.158332
a1464, 42.54132, 73.785705, 26.684047
a1464, 41.788482, 73.186615, 37.083332
a1464, 42.589046, 73.736389, 76.879211
a1464, 42.20095, 75.556518, 11.831666
a1464, 42.386741, 74.221038, 94.226669
a1464, 42.404182, 75.769683, 36.978332
a1464, 42.657001, 74.131652, 9.9883337
a1464, 42.381183, 73.172943, 79.252563
a1464, 42.173889, 75.694397, 124.46454
a1464, 42.243572, 74.940399, 61.93288
a1464, 42.066089, 74.485137, 78.451667
a1464, 41.836399, 75.632202, 5.1716666
a1464, 41.900886, 74.865295, 30.568332
a1464, 42.48077, 75.774597, 122.6798
a1464, 41.837856, 74.266021, 16.763334
a1464, 41.806453, 75.116394, 36.525001
a1464, 41.724704, 75.355987, 45.803333
a1464, 41.849445, 72.440795, 99.521667
a1464, 42.007415, 75.344329, 58.685001
a1464, 42.288253, 74.341918, 34.282917
a1464, 41.556026, 76.246276, 74.288482
a1464, 42.496555, 74.745575, 6.8316664
a1464, 41.769687, 73.990844, 90.004997
a1464, 41.998287, 75.638031, 48.090831
a1464, 42.098991, 73.299377, 34.586666
a1464, 42.22393, 75.375122, 82.009056
a1464, 41.9183, 75.064544, 13.68
a1464, 42.108848, 74.737945, 22.284486
a1464, 41.778987, 73.663482, 79.173248
a1464, 42.148784, 72.082275, 6.4149999
a1464, 41.899635, 74.910644, 20.534999
a1464, 42.565372, 75.814788, 20.616666
a1464, 41.790569, 74.417266, 147.0765
a1464, 42.026248, 74.259368, 44.732894
a1464, 42.025371, 75.236206, 34.049999
a1464, 42.334098, 74.22586, 47.503334
a1464, 42.352909, 74.138946, 84.255477
a1464, 41.722633, 76.27359, 37.366664
a1464, 41.825229, 75.361328, 70.136192
a1464, 42.398716, 75.30722, 76.402381
a1464, 41.838607, 75.208953, 23.178636
a1464, 42.412784, 74.940124, 61.221668
a1464, 41.814495, 75.395752, 59.225303
a1464, 41.963329, 74.584808, 118.78928
a1464, 42.412643, 73.021087, 58.958095
a1464, 41.893402, 74.485382, 73.957809
a1464, 42.188945, 74.725647, 54.436668
a1464, 41.338439, 75.758667, 15.803094
a1464, 41.885025, 75.192901, 9.878333
a1464, 42.019668, 73.903564, 85.83403
a1464, 42.144767, 74.242431, 21.771667
a1464, 42.101432, 73.901275, 112.50985
a1464, 41.588687, 73.818786, 85.448486
a1464, 42.100135, 73.422821, 68.828331
a1464, 41.943485, 75.365936, 13.588333
a1464, 41.394519, 74.616363, 89.390808
a1464, 41.566631, 75.679321, 81.252891
a1464, 41.992313, 73.502624, 64.856666
a1464, 41.789299, 74.748931, 39.716667
a1464, 42.367977, 74.256439, 22.381191
a1464, 42.08319, 73.814361, 49.42881
a1464, 42.266639, 76.273101, 8.461667
a1464, 42.124786, 75.137023, 35.669998
a1464, 42.250248, 74.321746, 21.665
a1464, 42.036201, 73.09439, 23.975
a1464, 42.159668, 74.68341, 18.236665
a1464, 42.049835, 75.490387, 52.026668
a1464, 41.96931, 75.187591, 18.771667
a1464, 42.059852, 74.995849, 77.311821
a1464, 41.684955, 73.914764, 54.411377
a1464, 42.094917, 73.934936, 102.00333
a1464, 42.106296, 75.662567, 125.14878
a1464, 42.615367, 72.741058, 6.9316668
